cbsa_code,metric,period,value
11580,poverty_rate,2024,0.240607
11580,rent_burden,2014,0.466718
11580,rent_burden,2019,0.598508
11580,rent_burden,2024,0.459842
11580,vacancy_rate,2014,0.252319
11580,vacancy_rate,2019,0.205214
11580,vacancy_rate,2024,0.192036
11620,commute_minutes,2014,18.308782
11620,commute_minutes,2019,20.262683
11620,commute_minutes,2024,20.751136
11620,gross_rent,2014,668.0
11620,gross_rent,2019,764.0
11620,gross_rent,2024,980.0
11620,labor_force_rate,2014,0.591782
11620,labor_force_rate,2019,0.586348
11620,labor_force_rate,2024,0.598564
11620,poverty_rate,2014,0.155792
11620,poverty_rate,2019,0.159011
11620,poverty_rate,2024,0.162444
11620,rent_burden,2014,0.374668
11620,rent_burden,2019,0.399792
11620,rent_burden,2024,0.448961
11620,vacancy_rate,2014,0.180386
11620,vacancy_rate,2019,0.178785
11620,vacancy_rate,2024,0.119219
11640,commute_minutes,2014,27.813449
11640,commute_minutes,2019,27.514987
11640,commute_minutes,2024,26.616629
11640,gross_rent,2014,416.0
11640,gross_rent,2019,438.0
11640,gross_rent,2024,550.0
11640,labor_force_rate,2014,0.402701
11640,labor_force_rate,2019,0.392116
11640,labor_force_rate,2024,0.433248
11640,poverty_rate,2014,0.483732
11640,poverty_rate,2019,0.476378
11640,poverty_rate,2024,0.402513
11640,rent_burden,2014,0.57856
11640,rent_burden,2019,0.566681
11640,rent_burden,2024,0.440351
11640,vacancy_rate,2014,0.177046
11640,vacancy_rate,2019,0.209944
11640,vacancy_rate,2024,0.215102
11660,commute_minutes,2014,20.808149
11660,commute_minutes,2019,20.769684
11660,commute_minutes,2024,21.444257
11660,gross_rent,2014,604.0
11660,gross_rent,2019,606.0
11660,gross_rent,2024,793.0
11660,labor_force_rate,2014,0.56204
11660,labor_force_rate,2019,0.579252
11660,labor_force_rate,2024,0.571989
11660,poverty_rate,2014,0.236762
11660,poverty_rate,2019,0.202899
11660,poverty_rate,2024,0.215521
11660,rent_burden,2014,0.520331
11660,rent_burden,2019,0.474423
11660,rent_burden,2024,0.481994
11660,vacancy_rate,2014,0.185317
11660,vacancy_rate,2019,0.198139
11660,vacancy_rate,2024,0.190248
11680,commute_minutes,2014,18.151546
11680,commute_minutes,2024,21.09981
11680,gross_rent,2014,625.0
11680,gross_rent,2024,809.0
11680,labor_force_rate,2014,0.602607
11680,labor_force_rate,2024,0.578118
11680,poverty_rate,2014,0.175731
11680,poverty_rate,2024,0.142568
11680,rent_burden,2014,0.481984
11680,rent_burden,2024,0.509177
11680,vacancy_rate,2014,0.138293
11680,vacancy_rate,2024,0.146346
11694,commute_minutes,2024,31.5991
11694,gross_rent,2024,2167.0
11694,labor_force_rate,2024,0.715768
11694,poverty_rate,2024,0.062304
11694,rent_burden,2024,0.452399
11694,vacancy_rate,2024,0.045615
11700,commute_minutes,2014,21.371377
11700,commute_minutes,2019,21.442407
11700,commute_minutes,2024,22.144794
11700,gross_rent,2014,789.0
11700,gross_rent,2019,911.0
11700,gross_rent,2024,1296.0
11700,labor_force_rate,2014,0.592776
11700,labor_force_rate,2019,0.591853
11700,labor_force_rate,2024,0.583823
11700,poverty_rate,2014,0.160473
11700,poverty_rate,2019,0.122342
11700,poverty_rate,2024,0.117707
11700,rent_burden,2014,0.509428
11700,rent_burden,2019,0.506847
11700,rent_burden,2024,0.518544
11700,vacancy_rate,2014,0.156761
11700,vacancy_rate,2019,0.15762
11700,vacancy_rate,2024,0.209037
11740,commute_minutes,2014,23.38396
11740,commute_minutes,2019,22.854356
11740,commute_minutes,2024,23.917221
11740,gross_rent,2014,681.0
11740,gross_rent,2019,725.0
11740,gross_rent,2024,888.0
11740,labor_force_rate,2014,0.616915
11740,labor_force_rate,2019,0.618392
11740,labor_force_rate,2024,0.605518
11740,poverty_rate,2014,0.153775
11740,poverty_rate,2019,0.138034
11740,poverty_rate,2024,0.132841
11740,rent_burden,2014,0.381996
11740,rent_burden,2019,0.338994
11740,rent_burden,2024,0.42514
11740,vacancy_rate,2014,0.080183
11740,vacancy_rate,2019,0.084932
11740,vacancy_rate,2024,0.081886
11780,commute_minutes,2014,25.343163
11780,commute_minutes,2019,24.991402
11780,gross_rent,2014,631.0
11780,gross_rent,2019,696.0
